YEAR GRAD,STUDENT ID,AGE,RACE,GENDER,JOB STATUS,COMPANY NAME,JOB FIELD,STATE,PROGRAM ID,PROGRAM NAME,SALARY,CLASS MODE,COST,PROGRAM TYPE,AGE GROUP,AGE CLEAN
2023,HBKP22221,35,DUSUN-SABAH,FEMALE,BEKERJA SEPENUH MASA,CHINA COMMUNICATION CONSTRUCTION COMPANY (M) SDN. BHD,OTHER,SABAH,383,"BACELOR EKSEKUTIF KESELAMATAN, KESIHATAN DAN PERSEKITARAN",5000.00,ONLINE,4146,BACELOR,30-39,35.0
2023,HBPM20402,30,INDIA,MALE,BEKERJA SEPENUH MASA,GLOBAL ECO SM RESOURCES,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,8000.00,ONLINE,4871,BACELOR,30-39,30.0
2023,HBPM20407,41,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,SUSUN TENAGA RESOURCES,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,8000.00,ONLINE,4163,BACELOR,40-49,41.0
2023,HBPM21121,30,KADAZAN-SABAH,FEMALE,BEKERJA SEPENUH MASA,DUBOR ASIA LTD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",LABUAN,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,2600.00,ONLINE,5903,BACELOR,30-39,30.0
2023,HBPM21126,51,NOT SPECIFIED,MALE,NOT SPECIFIED,NOT SPECIFIED,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,NOT SPECIFIED,ONLINE,4206,BACELOR,50-59,51.0
2023,HBPM21301,42,KHEK (HAKKA),MALE,BEKERJA SEPENUH MASA,NEXPERIA MALAYSIA SDN. BHD.,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,6000.00,ONLINE,4440,BACELOR,40-49,42.0
2023,HBPM21304,37,MELAYU,FEMALE,BEKERJA SEPENUH MASA,BOSTON SCIENTIFIC M SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3700.00,ONLINE,5509,BACELOR,30-39,37.0
2023,HBPM21305,39,MELAYU,MALE,BEKERJA SEPENUH MASA,BOSTON SCIENTIFIC (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3000.00,ONLINE,4576,BACELOR,30-39,39.0
2023,HBPM21306,52,MELAYU,MALE,BEKERJA SEPENUH MASA,AIMA CONSTRUCTION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,11000.00,ONLINE,5742,BACELOR,50-59,52.0
2023,HBPM21308,35,MELAYU,MALE,BEKERJA SEPENUH MASA,SPACE ALLIANCE CONTRACTS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,6300.00,ONLINE,4456,BACELOR,30-39,35.0
2023,HBPM21309,38,MELAYU,FEMALE,BEKERJA SEPENUH MASA,WARISAN EMPAYAR MAHSURI(M)SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KUALA LUMPUR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,7600.00,ONLINE,4321,BACELOR,30-39,38.0
2023,HBPM21310,29,INDIA,MALE,BEKERJA SEPENUH MASA,ECO WORLD DEVELOPMENT GROUP BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3600.00,ONLINE,4724,BACELOR,<29,29.0
2023,HBPM21311,35,INDIA,MALE,BEKERJA SEPENUH MASA,"AAPC SERVICES PTE LTD, SINGAPORE","PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,9600.00,ONLINE,5568,BACELOR,30-39,35.0
2023,HBPM21315,40,MELAYU,MALE,BEKERJA SEPENUH MASA,TENAGA NASIONAL BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,2800.00,ONLINE,5020,BACELOR,40-49,40.0
2023,HBPM21320,37,MELAYU,MALE,BEKERJA SEPENUH MASA,MASS RAPID TRANSIT CORPORATION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3849.00,ONLINE,5207,BACELOR,30-39,37.0
2023,HBPM21321,42,MELAYU,MALE,BEKERJA SEPENUH MASA,MENICON MALAYSIA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,6800.00,ONLINE,5591,BACELOR,40-49,42.0
2023,HBPM21324,46,MELAYU,MALE,BEKERJA SEPENUH MASA,SADARA CHEMICAL COMPANY,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,20000.00,ONLINE,5509,BACELOR,40-49,46.0
2023,HBPM21405,55,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,KETENGAH PERWIRA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",TERENGGANU,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,5000.00,ONLINE,4071,BACELOR,50-59,55.0
2023,HBPM21410,28,MELAYU,MALE,BEKERJA SEPENUH MASA,PERUNDING IRZI SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3500.00,ONLINE,4417,BACELOR,<29,28.0
2023,HBPM21413,43,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,MCS MANAGEMENT SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,13500.00,ONLINE,5978,BACELOR,40-49,43.0
2023,HBPM21415,51,MELAYU,MALE,BEKERJA SEPENUH MASA,MALAYSIA MARINE HEAVY ENGINEERING,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,6000.00,ONLINE,5760,BACELOR,50-59,51.0
2023,HBPM21416,29,MELAYU,MALE,BEKERJA SEPENUH MASA,BENN SW ENTERPRISE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3000.00,ONLINE,5236,BACELOR,<29,29.0
2023,HBPM22101,39,MELAYU,MALE,BEKERJA SEPENUH MASA,PETRONAS REFINERY AND PETROCHEMICAL CORPORATION SDN. BHD.,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,8000.00,ONLINE,4176,BACELOR,30-39,39.0
2023,HBPM22104,31,MELAYU,MALE,BEKERJA SEPENUH MASA,RENESAS SEMICONDUCTOR MALAYSIA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,2800.00,ONLINE,5348,BACELOR,30-39,31.0
2023,HBPM22107,43,MELAYU,MALE,BEKERJA SEPENUH MASA,ZAIRA INTEGRATED SERVICES,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,5000.00,ONLINE,4417,BACELOR,40-49,43.0
2023,HBPM22114,47,MELAYU,MALE,BEKERJA SEPENUH MASA,RIA SOLUTIONS (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,8500.00,ONLINE,5535,BACELOR,40-49,47.0
2023,HBPM22116,43,MELAYU,MALE,BEKERJA SEPENUH MASA,SIAB HOLDING,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,5500.00,ONLINE,5127,BACELOR,40-49,43.0
2023,HBPM22202,32,INDIA,MALE,BEKERJA SEPENUH MASA,IMU EDUCATION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3400.00,ONLINE,4646,BACELOR,30-39,32.0
2023,HBPM22210,42,IRANUN-SABAH,MALE,BEKERJA SEPENUH MASA,MALAYSIA AIRPORTS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,3600.00,ONLINE,5315,BACELOR,40-49,42.0
2023,HBPM22301,29,MELAYU,MALE,BEKERJA SEPENUH MASA,KIAN JOO CAN FACTORY BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KUALA LUMPUR,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,2300.00,ONLINE,5115,BACELOR,<29,29.0
2023,HBPM22304,53,MELAYU,MALE,BEKERJA SEPENUH MASA,SBSS CONSTRUCTION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",TERENGGANU,388,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,5000.00,ONLINE,5249,BACELOR,50-59,53.0
2023,HBPR20103,36,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,DAYANG ENTERPRISE SDN. BHD,MINING AND QUARRYING,SARAWAK,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),5000.00,ONLINE,4892,BACELOR,30-39,36.0
2023,HBPR21201,49,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,AWATRA SDN BHD,MINING AND QUARRYING,SARAWAK,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),6000.00,ONLINE,5597,BACELOR,40-49,49.0
2023,HBPR21202,49,MELAYU,MALE,BEKERJA SEPENUH MASA,PREFCHEM,MINING AND QUARRYING,PAHANG,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),15000.00,ONLINE,4696,BACELOR,40-49,49.0
2023,HBPR21203,52,MELAYU,MALE,BEKERJA SEPENUH MASA,PETRONAS CARIGALI SDN BHD,MINING AND QUARRYING,SARAWAK,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),19131.00,ONLINE,5878,BACELOR,50-59,52.0
2023,HBPR21205,49,MELAYU,MALE,BEKERJA SEPENUH MASA,HIBISCUS OIL & GAS MALAYSIA LIMITED,MINING AND QUARRYING,SELANGOR,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),10001.00,ONLINE,4317,BACELOR,40-49,49.0
2023,HBPR21207,56,MELAYU,MALE,BEKERJA SEPENUH MASA,PENGERANG REFINERY & PETCHEM SDN BHD (PREFCHEM),MINING AND QUARRYING,MELAKA,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),10000.00,ONLINE,5036,BACELOR,50-59,56.0
2023,HBPR21301,45,BOYAN,MALE,BEKERJA/USAHAWAN/FREELANCE,THINKVISOR SDN BHD,MINING AND QUARRYING,KUALA LUMPUR,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),2500.00,ONLINE,5901,BACELOR,40-49,45.0
2023,HBPR21302,34,BUGIS,MALE,BEKERJA SEPENUH MASA,HALLIBURTON ENG. SRV. SDN BHD,MINING AND QUARRYING,LABUAN,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),4200.00,ONLINE,5235,BACELOR,30-39,34.0
2023,HBPR21303,46,MELAYU,MALE,BEKERJA SEPENUH MASA,QATAR ENERGY,MINING AND QUARRYING,TERENGGANU,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),25000.00,ONLINE,4014,BACELOR,40-49,46.0
2023,HBPR22103,40,MELAYU,MALE,BEKERJA SEPENUH MASA,RADIUS BUSINESS SOLUTIONS (MALAYSIA) SDN. BHD,MINING AND QUARRYING,PULAU PINANG,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),4550.00,ONLINE,5552,BACELOR,40-49,40.0
2023,HBPR22107,40,BRUNEI-SABAH,MALE,BEKERJA SEPENUH MASA,EPOMS SERVICES SENDIRIAN BERHAD,MINING AND QUARRYING,SABAH,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),3500.00,ONLINE,4129,BACELOR,40-49,40.0
2023,HBPR22110,51,MELAYU,MALE,BEKERJA SEPENUH MASA,MISC BERHAD,MINING AND QUARRYING,SELANGOR,373,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),21000.00,ONLINE,4330,BACELOR,50-59,51.0
2023,HBSC21303,38,INDIA,MALE,BEKERJA SEPENUH MASA,MYJETXPRESS AIRLINES,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,3500.00,ONLINE,4726,BACELOR,30-39,38.0
2023,HBSC21304,53,MELAYU,MALE,BEKERJA SEPENUH MASA,HRSB HOLDING SDN BHD,TRANSPORTATION AND STORAGE,TERENGGANU,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,9000.00,ONLINE,5554,BACELOR,50-59,53.0
2023,HBSC21305,38,INDIA,MALE,BEKERJA SEPENUH MASA,HAVI LOGISTIC (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,4000.00,ONLINE,4609,BACELOR,30-39,38.0
2023,HBSC21306,39,INDIA,MALE,BEKERJA SEPENUH MASA,BASF (MALAYSIA) SDN.BHD,TRANSPORTATION AND STORAGE,JOHOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,8350.00,ONLINE,4496,BACELOR,30-39,39.0
2023,HBSC21307,40,INDIA,MALE,BEKERJA SEPENUH MASA,HAVI LOGISTICS (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,3500.00,ONLINE,4195,BACELOR,40-49,40.0
2023,HBSC21308,59,MELAYU,MALE,BEKERJA SEPENUH MASA,HAVI LOGISTIC (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,6500.00,ONLINE,5866,BACELOR,50-59,59.0
2023,HBSC21309,50,INDIA,MALE,BEKERJA SEPENUH MASA,SEA HAWK GLOBAL LINES SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,7000.00,ONLINE,4066,BACELOR,50-59,50.0
2023,HBSC21401,42,MELAYU,MALE,BEKERJA SEPENUH MASA,HAVI LOGISTIC (M) SDN BHD,TRANSPORTATION AND STORAGE,PAHANG,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,6000.00,ONLINE,5083,BACELOR,40-49,42.0
2023,HBSC22101,51,INDIA,MALE,BEKERJA SEPENUH MASA,DHL SUPPLY CHAIN SDN BHD,TRANSPORTATION AND STORAGE,PULAU PINANG,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,8500.00,ONLINE,5902,BACELOR,50-59,51.0
2023,HBSC22104,0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,TRANSPORTATION AND STORAGE,NOT SPECIFIED,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,NOT SPECIFIED,ONLINE,5119,BACELOR,,
2023,HBSC22105,35,INDIA MUSLIM,FEMALE,BEKERJA SEPENUH MASA,KATOLEC (MALAYSIA) SDN BHD,TRANSPORTATION AND STORAGE,PULAU PINANG,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,2500.00,ONLINE,4708,BACELOR,30-39,35.0
2023,HBSC22107,49,MELAYU,MALE,BEKERJA SEPENUH MASA,STARKE MARINE SDN BHD,TRANSPORTATION AND STORAGE,KUALA LUMPUR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,10000.00,ONLINE,4650,BACELOR,40-49,49.0
2023,HBSC22108,27,INDIA,MALE,BEKERJA SEPENUH MASA,HAVI LOGISTICS (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,3000.00,ONLINE,4372,BACELOR,<29,27.0
2023,HBSC22112,0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,TRANSPORTATION AND STORAGE,NOT SPECIFIED,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,NOT SPECIFIED,ONLINE,5395,BACELOR,,
2023,HBSC22113,43,INDIA,FEMALE,BEKERJA SEPENUH MASA,HAVI LOGISTICS (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,3000.00,ONLINE,5827,BACELOR,40-49,43.0
2023,HBSC22210,39,MELAYU,FEMALE,BEKERJA SEPENUH MASA,INTEGRATED DEVELOPMENT NETWORK SDN BHD,TRANSPORTATION AND STORAGE,KUALA LUMPUR,413,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,4500.00,ONLINE,4614,BACELOR,30-39,39.0
2023,HDGT21206,40,MELAYU,MALE,BEKERJA SEPENUH MASA,CELGO ENGINEERING RESOURCES SDN BHD,MINING AND QUARRYING,JOHOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,5000.00,ONLINE,2145,DIPLOMA,40-49,40.0
2023,HDGT21207,36,MELAYU,MALE,BEKERJA SEPENUH MASA,NEWWIN ENGINEERING SDN BHD,MINING AND QUARRYING,KEDAH,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,2900.00,ONLINE,3390,DIPLOMA,30-39,36.0
2023,HDGT21303,52,MELAYU,MALE,BEKERJA SEPENUH MASA,PETRONNIC SDN BHD,MINING AND QUARRYING,KELANTAN,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,10000.00,ONLINE,3978,DIPLOMA,50-59,52.0
2023,HDGT21304,42,MELAYU,MALE,BEKERJA SEPENUH MASA,ESSEM CORPORATION SDN BHD,MINING AND QUARRYING,NEGERI SEMBILAN,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,5600.00,ONLINE,3460,DIPLOMA,40-49,42.0
2023,HDGT21305,38,MELAYU,MALE,BEKERJA SEPENUH MASA,NEWWIN ENGINEERING SDN BHD,MINING AND QUARRYING,PERAK,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,2500.00,ONLINE,2337,DIPLOMA,30-39,38.0
2023,HDGT21401,37,DUSUN-SABAH,MALE,BEKERJA SEPENUH MASA,WEHAYA SDN BHD,MINING AND QUARRYING,SABAH,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,8500.00,ONLINE,3191,DIPLOMA,30-39,37.0
2023,HDGT21405,40,MELAYU,MALE,BEKERJA SEPENUH MASA,THE MELIUM GROUP,MINING AND QUARRYING,KUALA LUMPUR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,5200.00,ONLINE,2486,DIPLOMA,40-49,40.0
2023,HDGT21408,37,MELAYU,MALE,BEKERJA SEPENUH MASA,E&P O&M SERVICES SDN BHD (EPOMS),MINING AND QUARRYING,JOHOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,10000.00,ONLINE,3369,DIPLOMA,30-39,37.0
2023,HDGT21409,40,MELAYU,MALE,BEKERJA SEPENUH MASA,DAYANG ENTERPRISE HOLDING SDN BHD,MINING AND QUARRYING,PERAK,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,8000.00,ONLINE,3506,DIPLOMA,40-49,40.0
2023,HDGT22110,42,MELAYU,MALE,BEKERJA SEPENUH MASA,DIMENSION BID SDN BHD,MINING AND QUARRYING,TERENGGANU,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,5150.00,ONLINE,2081,DIPLOMA,40-49,42.0
2023,HDGT22201,31,KADAZAN-SABAH,MALE,BEKERJA SEPENUH MASA,UZMA ENGINEERING SDN BHD,MINING AND QUARRYING,SABAH,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,3500.00,ONLINE,2135,DIPLOMA,30-39,31.0
2023,HDGT22203,43,MELAYU,FEMALE,BEKERJA SEPENUH MASA,OIL EHSAN STATION SDN BHD,MINING AND QUARRYING,KUALA LUMPUR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,3710.00,ONLINE,3605,DIPLOMA,40-49,43.0
2023,HDGT22206,36,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,HHA ASSOCIATES SDN BHD,MINING AND QUARRYING,SELANGOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,10000.00,ONLINE,2963,DIPLOMA,30-39,36.0
2023,HDGT22207,36,MELAYU,MALE,BEKERJA SEPENUH MASA,DAYANG INTERPRISE,MINING AND QUARRYING,SELANGOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,12000.00,ONLINE,2710,DIPLOMA,30-39,36.0
2023,HDGT22302,43,MELAYU,MALE,BEKERJA SEPENUH MASA,ECO SPECIAL WASTE MANAGEMENT PTE LTD,MINING AND QUARRYING,JOHOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,9000.00,ONLINE,3536,DIPLOMA,40-49,43.0
2023,HDGT22307,42,MELAYU,MALE,BEKERJA SEPENUH MASA,SHAPADU CR ASIA SDN BHD,MINING AND QUARRYING,JOHOR,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,2900.00,ONLINE,3316,DIPLOMA,40-49,42.0
2023,HDGT22401,49,MELAYU,MALE,BEKERJA SEPENUH MASA,ENERGY WORKFORCE,MINING AND QUARRYING,TERENGGANU,351,DIPLOMA PROFESIONAL TEKNOLOGI DAN PENGURUSAN MINYAK & GAS,5000.00,ONLINE,2297,DIPLOMA,40-49,49.0
2023,HDKP21118,28,MELAYU,MALE,BEKERJA SEPENUH MASA,PAKARBINA ENGINEERING(M) SDN BHD,OTHER,TERENGGANU,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",4000.00,ONLINE,3297,DIPLOMA,<29,28.0
2023,HDKP21222,32,MELAYU,MALE,BEKERJA SEPENUH MASA,KILANG MAKANAN MAMEE,OTHER,NEGERI SEMBILAN,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",2800.00,ONLINE,3944,DIPLOMA,30-39,32.0
2023,HDKP21308,34,DUSUN-SABAH,FEMALE,BEKERJA SEPENUH MASA,POLIKLINIK GELANG PATAH,OTHER,SABAH,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",3100.00,ONLINE,3999,DIPLOMA,30-39,34.0
2023,HDKP21311,28,MELAYU,MALE,BEKERJA SEPENUH MASA,ASIA DIGITAL ENGINEERING SDN BHD,OTHER,SELANGOR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",3000.00,ONLINE,3024,DIPLOMA,<29,28.0
2023,HDKP21313,44,INDIA,MALE,BEKERJA SEPENUH MASA,RIGIDBASE CONSTRUCTION SDN BHD,OTHER,NEGERI SEMBILAN,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",5000.00,ONLINE,3052,DIPLOMA,40-49,44.0
2023,HDKP21402,28,MELAYU,MALE,BEKERJA SEPENUH MASA,SOUTHERN PLANT SERVICES PVT LTD,OTHER,NEGERI SEMBILAN,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",1500.00,ONLINE,3017,DIPLOMA,<29,28.0
2023,HDKP21404,38,FOOCHOW,MALE,BEKERJA SEPENUH MASA,IPS PRECAST,OTHER,JOHOR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",6200.00,ONLINE,2734,DIPLOMA,30-39,38.0
2023,HDKP21405,42,MELAYU,MALE,BEKERJA SEPENUH MASA,ADVANTAGE MARINE SERVICES (M) SDN BHD,OTHER,PULAU PINANG,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",5500.00,ONLINE,2829,DIPLOMA,40-49,42.0
2023,HDKP21411,44,MELAYU,MALE,BEKERJA SEPENUH MASA,JABATAN PERDANA MENTERI,OTHER,SABAH,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",4500.00,ONLINE,3079,DIPLOMA,40-49,44.0
2023,HDKP21413,35,MELAYU,MALE,BEKERJA SEPENUH MASA,IFF MALAYSIA SDN BHD,OTHER,PULAU PINANG,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",2975.00,ONLINE,2096,DIPLOMA,30-39,35.0
2023,HDKP21420,34,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,SARAWAK ENERGY SDN BHD,OTHER,SARAWAK,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",2400.00,ONLINE,3437,DIPLOMA,30-39,34.0
